Shop Name,latitude,longitude,Retailer Subtype,YTD Retailing Value,country,Opportunity
STOP OVER SUPERMARKET,10.288436889648,11.180151528278,Secondary,0.0,Nigeria,Dead Whitespace
GOMBE PHARMACY,10.28844438889,11.180148058682,Secondary,0.0,Nigeria,Dead Whitespace
Almustapha mini mart,10.288444519043,11.180144262613,Secondary,0.0,Nigeria,Dead Whitespace
NASARA PHARMACY,10.288444519043,11.180146981953,Secondary,0.0,Nigeria,Dead Whitespace
ABDUL COSMETICS,10.288444519043,11.180147299691,Secondary,0.0,Nigeria,Dead Whitespace
Temple Patent Medicine Store,10.288459777832,11.180105678604,Secondary,0.0,Nigeria,Dead Whitespace
Biryel Medicals 2,10.288459777832,11.180113810797,Secondary,0.0,Nigeria,Dead Whitespace
San Hussain,10.288459777832,11.180118292891,Secondary,0.0,Nigeria,Dead Whitespace
Uche (new age),10.288467407227,11.18011121354,Secondary,0.0,Nigeria,Dead Whitespace
KRA Nalele Pharmacy,10.2884692,9.8016525,Primary,0.0,Nigeria,Dead Whitespace
AAG PHARMACEUTICAL LTD,10.2884715,9.8016836,Primary,0.0,Nigeria,Dead Whitespace
SY,10.2885752,9.8359657,Secondary,73.06824,Nigeria,Low Performer
Nasara Medicine,10.2886689,9.7879804,Secondary,441.55872,Nigeria,Low Performer
Aliyu Cosmetics,10.288749694824,11.097912665062,Secondary,0.0,Nigeria,Dead Whitespace
Alfigir,10.2894527,9.8239413,Secondary,0.0,Nigeria,Dead Whitespace
SWB Med,10.2897702,9.8233557,Secondary,48.384,Nigeria,Underperforming
Bodejo,10.2897954,9.823649,Secondary,20.16,Nigeria,Underperforming
"S,W.B",10.2900364,9.8233988,Secondary,110.88,Nigeria,Low Performer
SAUKI PMS 4,10.2901338,11.120655,Secondary,0.0,Nigeria,Dead Whitespace
GET WELL,10.2901858,9.8393766,Secondary,20.16,Nigeria,Underperforming
NASARA PMS 2,10.2901871,11.120645,Secondary,0.0,Nigeria,Dead Whitespace
JIDDA PMS 2,10.2901992,11.1206688,Secondary,0.0,Nigeria,Dead Whitespace
AL-FIGRI PMS,10.2902083,11.120593,Secondary,0.0,Nigeria,Dead Whitespace
HAIDAR PHARMACY 2,10.2902278,11.1206864,Secondary,0.0,Nigeria,Dead Whitespace
STANDARD PMS 2,10.2902658,11.1206751,Secondary,0.0,Nigeria,Dead Whitespace
UGO PMS 2,10.2902982,11.120681,Secondary,0.0,Nigeria,Dead Whitespace
SHONGO PMS 2,10.2903116,11.1206789,Secondary,0.0,Nigeria,Dead Whitespace
SHEHU PMS 2,10.2903194,11.1206713,Secondary,0.0,Nigeria,Dead Whitespace
ISA PMS 2,10.2903602,11.1206885,Secondary,0.0,Nigeria,Dead Whitespace
DAY BY DAY 2,10.2904046,11.1204104,Secondary,0.0,Nigeria,Dead Whitespace
Maijama’a Cosmetics,10.290436182364,11.177495758778,Secondary,0.0,Nigeria,Dead Whitespace
Durusalam,10.2908404,9.8391152,Secondary,50.4,Nigeria,Underperforming
Miemesh Provision Store,10.291534423828,11.104701441327,Secondary,0.0,Nigeria,Dead Whitespace
Alshiifai,10.2916872,9.8378033,Secondary,29.88828,Nigeria,Underperforming
Mallam Umar,10.292060852051,11.176972980091,Secondary,0.0,Nigeria,Dead Whitespace
ZENITH PMS,10.292473,11.1049302,Secondary,0.0,Nigeria,Dead Whitespace
NAGARI NAKOWA CHEMIST,10.2948047,13.1811428,Secondary,0.0,Nigeria,Dead Whitespace
ABIOLO PMS,10.2954193,11.0968066,Secondary,0.0,Nigeria,Dead Whitespace
MUNA D'YOUNG PMS 2,10.295683,11.1017788,Secondary,0.0,Nigeria,Dead Whitespace
Alma Med,10.2956912,9.8318497,Secondary,25.66872,Nigeria,Underperforming
UMAR PMS 5,10.2957154,11.1018676,Secondary,0.0,Nigeria,Dead Whitespace
JAUROJI PMS 2,10.2957258,11.1018936,Secondary,0.0,Nigeria,Dead Whitespace
LADDACK PHARMACY 2,10.2957525,11.1018822,Secondary,0.0,Nigeria,Dead Whitespace
NESTON PMS 2,10.295786,11.1018745,Secondary,0.0,Nigeria,Dead Whitespace
EBUSCO PMS,10.2969638,11.101784,Secondary,0.0,Nigeria,Dead Whitespace
A.A MICHIKA PHARMACY,10.2970163,11.1394438,Secondary,0.0,Nigeria,Dead Whitespace
AA ALIYU PMS 2,10.2970198,11.139429,Secondary,0.0,Nigeria,Dead Whitespace
Al'amin,10.297358,9.8518029,Secondary,0.0,Nigeria,Dead Whitespace
Al'amin Pxcy,10.2973597,9.8519639,Secondary,19.45656,Nigeria,Underperforming
Alamin Pxcy,10.2982471,9.8513198,Secondary,0.0,Nigeria,Dead Whitespace
Alamin Pxcy,10.2985592,9.8513849,Secondary,48.6414,Nigeria,Underperforming
AAG PHARMACEUTICAL,10.2985889,9.8435257,Secondary,0.0,Nigeria,Dead Whitespace
city store,10.2986014,9.8348732,Secondary,32.99436,Nigeria,Underperforming
AAG PHARMACEUTICAL,10.2987014,9.8434481,Secondary,0.0,Nigeria,Dead Whitespace
Shafa Super Store,10.2989586,9.8345911,Secondary,0.0,Nigeria,Dead Whitespace
Mai dawa Pxcy,10.2990153,9.8345991,Secondary,0.0,Nigeria,Dead Whitespace
Tallapi Med,10.2990157,9.834647,Secondary,0.0,Nigeria,Dead Whitespace
Mai dawa Pharmacy,10.2990169,9.834651,Secondary,0.0,Nigeria,Dead Whitespace
Jimeta Central Pharmacy,10.2995386,11.1063557,Secondary,0.0,Nigeria,Dead Whitespace
GADOLI PHARMACY,10.2995883,11.1062133,Secondary,0.0,Nigeria,Dead Whitespace
ABUBAKAR PMS 6,10.2996164,11.1066787,Secondary,0.0,Nigeria,Dead Whitespace
MUSTAPHA PMS 2,10.2996278,11.1065144,Secondary,0.0,Nigeria,Dead Whitespace
M.B AL-IHSAN,10.299641,11.1068438,Secondary,0.0,Nigeria,Dead Whitespace
Chumaco Gloria Ubaco,10.2996435,11.1062492,Primary,0.0,Nigeria,Dead Whitespace
SA DIVINE PHARMACY,10.2996834,11.1065274,Secondary,0.0,Nigeria,Dead Whitespace
HAPPY MEDICAL,10.2996877,11.106604,Secondary,0.0,Nigeria,Dead Whitespace
EKEMEX PMS,10.2997027,11.1066696,Secondary,0.0,Nigeria,Dead Whitespace
JABIR PMS,10.2997028,11.1066918,Secondary,0.0,Nigeria,Dead Whitespace
OMALA PHARMACY,10.2997169,11.1065239,Secondary,0.0,Nigeria,Dead Whitespace
JOYCE MEDICAL 3,10.2997198,11.1066493,Secondary,0.0,Nigeria,Dead Whitespace
CJ GLOBAL 2,10.2997217,11.1066439,Secondary,0.0,Nigeria,Dead Whitespace
SOLID PMS,10.2997222,11.106557,Secondary,0.0,Nigeria,Dead Whitespace
JOYCE MEDICAL,10.2997413,11.1065555,Secondary,0.0,Nigeria,Dead Whitespace
OMEGA PMS,10.2997419,11.1064765,Secondary,0.0,Nigeria,Dead Whitespace
CJ GLOBAL,10.2997463,11.1065377,Secondary,0.0,Nigeria,Dead Whitespace
REMISON PHARMACY,10.2997464,11.1064837,Secondary,0.0,Nigeria,Dead Whitespace
FIDESTAN PMS,10.2997481,11.1065906,Secondary,0.0,Nigeria,Dead Whitespace
PEACE JAMIL PHARMACY,10.2997548,11.1064399,Secondary,0.0,Nigeria,Dead Whitespace
KRIS MEDICINE STORE,10.2997548,11.1066437,Secondary,0.0,Nigeria,Dead Whitespace
BITA PMS,10.2997595,11.1065754,Secondary,0.0,Nigeria,Dead Whitespace
BENJITO PHARMACY,10.2997617,11.1067048,Secondary,0.0,Nigeria,Dead Whitespace
TONG MEDICAL STORE,10.2997621,11.1065487,Secondary,0.0,Nigeria,Dead Whitespace
RAHAMANIYA CHEMIST,10.2997627,11.1064792,Secondary,0.0,Nigeria,Dead Whitespace
ABJ PHARMACY,10.2997647,11.1064375,Secondary,0.0,Nigeria,Dead Whitespace
AHAVA PHARMACY,10.2997691,11.1065686,Secondary,0.0,Nigeria,Dead Whitespace
UMAR PMS 4,10.2997696,11.1065791,Secondary,0.0,Nigeria,Dead Whitespace
HAKURI PHARMACY,10.2997698,11.1064984,Secondary,0.0,Nigeria,Dead Whitespace
SOLID PMS,10.2997719,11.1065906,Secondary,0.0,Nigeria,Dead Whitespace
ELO PMS,10.2997737,11.1065519,Secondary,0.0,Nigeria,Dead Whitespace
BOSHANG PHARMACY,10.2997746,11.1065769,Secondary,0.0,Nigeria,Dead Whitespace
UDOKA PMS,10.299779,11.106573,Secondary,0.0,Nigeria,Dead Whitespace
NUREEDEN PMS 2,10.2997812,11.106544,Secondary,0.0,Nigeria,Dead Whitespace
SOLID PMS 2,10.2997818,11.1065786,Secondary,0.0,Nigeria,Dead Whitespace
KESHERE PMS,10.2997826,11.1066143,Secondary,0.0,Nigeria,Dead Whitespace
CHISCO PMS,10.2997843,11.1064336,Secondary,0.0,Nigeria,Dead Whitespace
SAUKI PMS,10.2997848,11.10658,Secondary,0.0,Nigeria,Dead Whitespace
SOLID PMS 3,10.2997848,11.1065868,Secondary,0.0,Nigeria,Dead Whitespace
HERBITO PHARMACY,10.2997863,11.106537,Secondary,0.0,Nigeria,Dead Whitespace
ABUBAKAR PMS 3,10.2997873,11.1065357,Secondary,0.0,Nigeria,Dead Whitespace
DADIN KOWA PHARMACY,10.2997877,11.1065781,Secondary,0.0,Nigeria,Dead Whitespace
ZUMAIKAH PMS 2,10.2997898,11.1064085,Secondary,0.0,Nigeria,Dead Whitespace
ONYEKA PMS,10.2997913,11.1063391,Secondary,0.0,Nigeria,Dead Whitespace
JAMA'A PMS,10.2997937,11.106544,Secondary,0.0,Nigeria,Dead Whitespace
GOMBE PHARMACY,10.2997941,11.1062997,Secondary,0.0,Nigeria,Dead Whitespace
EJISCO PHARMACY,10.2997948,11.1064966,Secondary,0.0,Nigeria,Dead Whitespace
AA ALIYU PHARMACY,10.2997956,11.106268,Secondary,0.0,Nigeria,Dead Whitespace
AU HARUNA,10.2997956,11.1065459,Secondary,0.0,Nigeria,Dead Whitespace
ZUMAIKAH PMS,10.2997992,11.1066342,Secondary,0.0,Nigeria,Dead Whitespace
ABUBAKAR PMS 2,10.2998004,11.1064364,Secondary,0.0,Nigeria,Dead Whitespace
JAYWONDER PHARMACY,10.2998013,11.1065453,Secondary,0.0,Nigeria,Dead Whitespace
SIMIROSE PHARMACY,10.2998017,11.1064743,Secondary,0.0,Nigeria,Dead Whitespace
Herbito Pharmacy Co. Ltd,10.2998018,11.1064312,Primary,0.0,Nigeria,Dead Whitespace
DADIN KOWA PHARMACY 3,10.2998019,11.106576,Secondary,0.0,Nigeria,Dead Whitespace
ZINOM PMS,10.2998022,11.1064428,Secondary,0.0,Nigeria,Dead Whitespace
JAMA'A PMS,10.2998045,11.1065094,Secondary,0.0,Nigeria,Dead Whitespace
KESHERE PMS 2,10.2998061,11.1064818,Secondary,0.0,Nigeria,Dead Whitespace
SUDANGI MEDCINE STORE 4,10.2998073,11.1065554,Secondary,0.0,Nigeria,Dead Whitespace
JAMA'A PMS 3,10.2998081,11.1066381,Secondary,0.0,Nigeria,Dead Whitespace
ZUMAIKAH PMS 2,10.2998082,11.1065749,Secondary,0.0,Nigeria,Dead Whitespace
ZOLIVE PHARMACY,10.2998104,11.1064973,Secondary,0.0,Nigeria,Dead Whitespace
NUREEDEN PMS,10.2998122,11.1065434,Secondary,0.0,Nigeria,Dead Whitespace
AA FAIZ PHARMACEUTICAL,10.2998154,11.1066307,Secondary,0.0,Nigeria,Dead Whitespace
JAHBAY PHARMACY 2,10.2998157,11.1064393,Secondary,0.0,Nigeria,Dead Whitespace
OMEGA MEDICAL STORE 2,10.2998204,11.1065822,Secondary,0.0,Nigeria,Dead Whitespace
ZUMAIKAH PMS,10.2998235,11.1065418,Secondary,0.0,Nigeria,Dead Whitespace
AA ALIYU PHARMACEUTICAL,10.2998249,11.106534,Secondary,0.0,Nigeria,Dead Whitespace
DAN BAUCHI PMS 2,10.2998249,11.1065594,Secondary,0.0,Nigeria,Dead Whitespace
SAMLARA PMS,10.2998252,11.1064642,Secondary,0.0,Nigeria,Dead Whitespace
PHILIP OSSAI MED STORE,10.299827,11.1065135,Secondary,0.0,Nigeria,Dead Whitespace
KB PMS,10.2998277,11.1065406,Secondary,0.0,Nigeria,Dead Whitespace
PEACE JAMIL PHARMACY 2,10.2998294,11.1065208,Secondary,0.0,Nigeria,Dead Whitespace
BUNO PATENT MEDICAL STORE 2,10.2998298,11.1066365,Secondary,0.0,Nigeria,Dead Whitespace
KUDURA PHARMACY,10.2998316,11.1064366,Secondary,0.0,Nigeria,Dead Whitespace
JAYWONDER PHARMACY,10.2998316,11.106529,Secondary,0.0,Nigeria,Dead Whitespace
JIMKHALIFA PMS,10.2998319,11.1065588,Secondary,0.0,Nigeria,Dead Whitespace
AMASCO PMS,10.2998329,11.1065358,Secondary,0.0,Nigeria,Dead Whitespace
DE FED PMS,10.299833,11.1065193,Secondary,0.0,Nigeria,Dead Whitespace
ZENITH PMS 3,10.299834,11.106515,Secondary,0.0,Nigeria,Dead Whitespace
UMAR PMS 3,10.2998349,11.1065197,Secondary,0.0,Nigeria,Dead Whitespace
AREWA PMS 2,10.2998349,11.106551,Secondary,0.0,Nigeria,Dead Whitespace
MIYETTI PHARMACY,10.2998353,11.1065235,Secondary,0.0,Nigeria,Dead Whitespace
JAHBAY PHARMACY,10.299836,11.1065598,Secondary,0.0,Nigeria,Dead Whitespace
MH40 PMS,10.2998377,11.1065571,Secondary,0.0,Nigeria,Dead Whitespace
ABUBAKAR PMS 3,10.2998377,11.1065847,Secondary,0.0,Nigeria,Dead Whitespace
TONG MEDICAL STORE 2,10.2998379,11.1065325,Secondary,0.0,Nigeria,Dead Whitespace
SAMLARA PMS 2,10.299839,11.106604,Secondary,0.0,Nigeria,Dead Whitespace
A.U PLANKY PHARMACY,10.2998413,11.1065324,Secondary,0.0,Nigeria,Dead Whitespace
MGN PHARMACY,10.2998418,11.1065003,Secondary,0.0,Nigeria,Dead Whitespace
FIDELIS PMS,10.2998418,11.106535,Secondary,0.0,Nigeria,Dead Whitespace
MN SOLID PHARMACY,10.299842,11.1064661,Secondary,0.0,Nigeria,Dead Whitespace
PEACE JAMIL PHARMACY 2,10.2998427,11.1065259,Secondary,0.0,Nigeria,Dead Whitespace
AU SAUKI PMS 4,10.2998441,11.1065001,Secondary,0.0,Nigeria,Dead Whitespace
ALI PMS 2,10.2998448,11.1066424,Secondary,0.0,Nigeria,Dead Whitespace
DAUDA PMS,10.2998454,11.106585,Secondary,0.0,Nigeria,Dead Whitespace
BMS PHARMACY,10.2998469,11.106584,Secondary,0.0,Nigeria,Dead Whitespace
JIMKHALIFA PMS 2,10.299847,11.1065373,Secondary,0.0,Nigeria,Dead Whitespace
PEACE JAMIL PHARMACY,10.2998471,11.1065224,Secondary,0.0,Nigeria,Dead Whitespace
EDUSCO PMS,10.2998479,11.1064707,Secondary,0.0,Nigeria,Dead Whitespace
JOYCE MEDICAL 2,10.2998494,11.1065836,Secondary,0.0,Nigeria,Dead Whitespace
IFECO PMS,10.2998507,11.1065049,Secondary,0.0,Nigeria,Dead Whitespace
EJISCO PHARMACY,10.299851,11.1064926,Secondary,0.0,Nigeria,Dead Whitespace
ZENITH PMS,10.2998515,11.1065609,Secondary,0.0,Nigeria,Dead Whitespace
HAIDAR PMS,10.2998521,11.1065231,Secondary,0.0,Nigeria,Dead Whitespace
DADIN KOWA PHARMACY,10.2998524,11.1065455,Secondary,0.0,Nigeria,Dead Whitespace
ABUBAKAR KUMO 2,10.2998525,11.1064971,Secondary,0.0,Nigeria,Dead Whitespace
MUMMY IBRAWZES,10.2998526,11.1064731,Secondary,0.0,Nigeria,Dead Whitespace
EJISCO PHARMACY 2,10.2998532,11.1063984,Secondary,0.0,Nigeria,Dead Whitespace
JAM-JAM PMS,10.2998542,11.1065159,Secondary,0.0,Nigeria,Dead Whitespace
STANDARD PMS,10.2998544,11.1065505,Secondary,0.0,Nigeria,Dead Whitespace
DADIN KOWA PHARMACY 4,10.2998567,11.1064483,Secondary,0.0,Nigeria,Dead Whitespace
ADWADO PMS 2,10.2998571,11.1065238,Secondary,0.0,Nigeria,Dead Whitespace
VUNOLDENG PHARMACY,10.2998574,11.1065276,Secondary,0.0,Nigeria,Dead Whitespace
TABIU PMS,10.2998578,11.1065826,Secondary,0.0,Nigeria,Dead Whitespace
ALFIGRI PHARMACY,10.299858,11.1065509,Secondary,0.0,Nigeria,Dead Whitespace
ABUBAKAR KUMO,10.2998588,11.1066035,Secondary,0.0,Nigeria,Dead Whitespace
HEALTH WAY PMS 2,10.2998589,11.1066027,Secondary,0.0,Nigeria,Dead Whitespace
Fimek Medical Shop,10.2998591,11.106431,Primary,0.0,Nigeria,Dead Whitespace
ZINOM PMS 3,10.2998593,11.1065191,Secondary,0.0,Nigeria,Dead Whitespace
EL- BABS,10.2998598,11.106482,Secondary,0.0,Nigeria,Dead Whitespace
JAMA'A PMS 2,10.2998601,11.1065053,Secondary,0.0,Nigeria,Dead Whitespace
DESTINY PMS 2,10.2998623,11.1066407,Secondary,0.0,Nigeria,Dead Whitespace
AL-DUWOOD PMS 2,10.2998632,11.1065867,Secondary,0.0,Nigeria,Dead Whitespace
EL- BABS 2,10.2998654,11.1065771,Secondary,0.0,Nigeria,Dead Whitespace
NAMU PMS 2,10.2998658,11.1065404,Secondary,0.0,Nigeria,Dead Whitespace
FINE MEDICAL,10.2998658,11.1066136,Secondary,0.0,Nigeria,Dead Whitespace
ALFIGRI PHARMACY 2,10.2998663,11.1065546,Secondary,0.0,Nigeria,Dead Whitespace
JAUROJI PHARMACY,10.2998667,11.1065026,Secondary,0.0,Nigeria,Dead Whitespace
MUSTAPHA PMS,10.2998668,11.1065391,Secondary,0.0,Nigeria,Dead Whitespace
HASKE PHARMACY,10.2998672,11.1065484,Secondary,0.0,Nigeria,Dead Whitespace
ANAZ PHARMACY,10.2998676,11.1065913,Secondary,0.0,Nigeria,Dead Whitespace
ZINOM PMS 2,10.2998686,11.1065634,Secondary,0.0,Nigeria,Dead Whitespace
MH40 PMS 2,10.2998693,11.1065941,Secondary,0.0,Nigeria,Dead Whitespace
BAM2 PMS 2,10.2998694,11.1065498,Secondary,0.0,Nigeria,Dead Whitespace
OLICO MED COMPLEX,10.2998694,11.1065642,Secondary,0.0,Nigeria,Dead Whitespace
HAPPY MEDICAL,10.2998696,11.106447,Secondary,0.0,Nigeria,Dead Whitespace
ZUWURUNI PHARMACY  2,10.2998709,11.1065352,Secondary,0.0,Nigeria,Dead Whitespace
AMASCO PMS 2,10.2998721,11.1066173,Secondary,0.0,Nigeria,Dead Whitespace
UURAWISE PHARMACY,10.2998728,11.1065486,Secondary,0.0,Nigeria,Dead Whitespace
MUSTAPHA PMS 2,10.2998732,11.1064682,Secondary,0.0,Nigeria,Dead Whitespace
KADAL PHARMACY,10.2998758,11.1065018,Secondary,0.0,Nigeria,Dead Whitespace
ABUBAKAR PMS,10.2998759,11.1064967,Secondary,0.0,Nigeria,Dead Whitespace
ALLAH HYONU PHARMACY,10.2998763,11.1064396,Secondary,0.0,Nigeria,Dead Whitespace
IFECO PMS,10.2998803,11.1065648,Secondary,0.0,Nigeria,Dead Whitespace
OMEGA PMS,10.2998804,11.1065094,Secondary,0.0,Nigeria,Dead Whitespace
GOMBE PHARMACY,10.2998812,11.1065262,Secondary,0.0,Nigeria,Dead Whitespace
DADIN KOWA PHARMACY 2,10.2998814,11.1064362,Secondary,0.0,Nigeria,Dead Whitespace
FINE MEDICAL 2,10.2998815,11.1064951,Secondary,0.0,Nigeria,Dead Whitespace
CHUMACO GLORIA,10.2998822,11.1066085,Secondary,0.0,Nigeria,Dead Whitespace
AMASCO PMS,10.2998825,11.1066197,Secondary,0.0,Nigeria,Dead Whitespace
ZENITH PMS 2,10.2998832,11.1065484,Secondary,0.0,Nigeria,Dead Whitespace
AB PMS 8,10.2998856,11.1064461,Secondary,0.0,Nigeria,Dead Whitespace
SUNNY CHRIS PHARMACY,10.2998865,11.1063963,Secondary,0.0,Nigeria,Dead Whitespace
EKEMEX PMS 2,10.2998872,11.1065328,Secondary,0.0,Nigeria,Dead Whitespace
CHIMEXICO MEDICAL STORE 2,10.2998889,11.1065251,Secondary,0.0,Nigeria,Dead Whitespace
AMASCO PMS 2,10.2998892,11.1064762,Secondary,0.0,Nigeria,Dead Whitespace
SA'AD CARE,10.2998907,11.106608,Secondary,0.0,Nigeria,Dead Whitespace
APEX PHARMACY,10.2998914,11.1065057,Secondary,0.0,Nigeria,Dead Whitespace
ZUWURUNI PHARMACY,10.2998915,11.1066644,Secondary,0.0,Nigeria,Dead Whitespace
DOKORO PHARMACY 2,10.2998917,11.1065671,Secondary,0.0,Nigeria,Dead Whitespace
TONG MEDICAL STORE,10.2998925,11.1065946,Secondary,0.0,Nigeria,Dead Whitespace
OMEGA PMS 2,10.299894,11.1065521,Secondary,0.0,Nigeria,Dead Whitespace
AA YOLA GLOBAL PHARMACY,10.2998942,11.1065442,Secondary,0.0,Nigeria,Dead Whitespace
A.U PHARMACY,10.2998943,11.1064565,Secondary,0.0,Nigeria,Dead Whitespace
JAM-JAM PMS 2,10.2998955,11.1065682,Secondary,0.0,Nigeria,Dead Whitespace
ZINOM PMS 2,10.2998957,11.1065451,Secondary,0.0,Nigeria,Dead Whitespace
MN SOLID PHARMACY 2,10.2998969,11.1065537,Secondary,0.0,Nigeria,Dead Whitespace
LONDON PHARMACY,10.2998972,11.1064314,Secondary,0.0,Nigeria,Dead Whitespace
GABBITO PHARMACY,10.2998972,11.1065644,Secondary,0.0,Nigeria,Dead Whitespace
JOYCE MEDICAL 2,10.2998976,11.1064984,Secondary,0.0,Nigeria,Dead Whitespace
SAUKI PMS 3,10.2998982,11.1065226,Secondary,0.0,Nigeria,Dead Whitespace
HAIDAR PHARMACY,10.2998982,11.1065948,Secondary,0.0,Nigeria,Dead Whitespace
NOBOS PHARMACY  2,10.2998983,11.1063945,Secondary,0.0,Nigeria,Dead Whitespace
MIRACLE KUDURA PHARMACY,10.2998987,11.1067152,Secondary,0.0,Nigeria,Dead Whitespace
HAPPY MEDICAL 2,10.2998995,11.1065084,Secondary,0.0,Nigeria,Dead Whitespace
UMAR PMS 6,10.2998997,11.1065101,Secondary,0.0,Nigeria,Dead Whitespace
AU HARUNA,10.2999005,11.1063575,Secondary,0.0,Nigeria,Dead Whitespace
HEALTH WAY PMS,10.299901,11.1065222,Secondary,0.0,Nigeria,Dead Whitespace
FRESH SEAS PHARMACY,10.2999012,11.1064835,Secondary,0.0,Nigeria,Dead Whitespace
SOLID PMS 2,10.299902,11.1065626,Secondary,0.0,Nigeria,Dead Whitespace
LIVAM PHARMACY,10.2999025,11.1064986,Secondary,0.0,Nigeria,Dead Whitespace
EJISCO PHARMACY 3,10.2999036,11.1065796,Secondary,0.0,Nigeria,Dead Whitespace
SUNNY KRIS PMS,10.2999042,11.1063661,Secondary,0.0,Nigeria,Dead Whitespace
ZINOM PMS,10.299906,11.1065512,Secondary,0.0,Nigeria,Dead Whitespace
AHAVA PHARMACY 2,10.2999064,11.106539,Secondary,0.0,Nigeria,Dead Whitespace
TABIU PMS 2,10.2999077,11.1066495,Secondary,0.0,Nigeria,Dead Whitespace
HAPPY MEDICAL 2,10.299908,11.1064057,Secondary,0.0,Nigeria,Dead Whitespace
JUSTFREY PHARMACY,10.29991,11.1066536,Secondary,0.0,Nigeria,Dead Whitespace
GOMBE PHARMACY 2,10.299912,11.1065016,Secondary,0.0,Nigeria,Dead Whitespace
JOYCE MEDICAL,10.2999121,11.1064796,Secondary,0.0,Nigeria,Dead Whitespace
ABU YUSURA MEDICAL STORE 2,10.2999143,11.1063753,Secondary,0.0,Nigeria,Dead Whitespace
LITANY PHARMACY,10.2999173,11.1064627,Secondary,0.0,Nigeria,Dead Whitespace
NUREEDEN PMS,10.2999203,11.1064117,Secondary,0.0,Nigeria,Dead Whitespace
UMAR PMS 2,10.2999203,11.1066052,Secondary,0.0,Nigeria,Dead Whitespace
POKA PMS,10.2999209,11.1063902,Secondary,0.0,Nigeria,Dead Whitespace
AA FAIZ PHARMACEUTICAL  2,10.2999229,11.1064703,Secondary,0.0,Nigeria,Dead Whitespace
RAHAMA CHEMIST,10.2999251,11.106505,Secondary,0.0,Nigeria,Dead Whitespace
DOKORO PHARMACY,10.2999254,11.1064526,Secondary,0.0,Nigeria,Dead Whitespace
JIMNEKILAFA PHARMACY,10.2999285,11.1065032,Secondary,0.0,Nigeria,Dead Whitespace
APPLE DRUGS 2,10.299931,11.1067002,Secondary,0.0,Nigeria,Dead Whitespace
JAMA'A PMS 2,10.2999323,11.1064359,Secondary,0.0,Nigeria,Dead Whitespace
AB PMS 5,10.2999351,11.1065089,Secondary,0.0,Nigeria,Dead Whitespace
JAM-JAM PMS 2,10.2999401,11.1064294,Secondary,0.0,Nigeria,Dead Whitespace
AHAVA PHARMACY,10.2999446,11.1064594,Secondary,0.0,Nigeria,Dead Whitespace
ZUMAIKAH PMS 3,10.299947,11.1064875,Secondary,0.0,Nigeria,Dead Whitespace
JUSYFREY PHARMACY,10.2999514,11.106554,Secondary,0.0,Nigeria,Dead Whitespace
DUWAJI PHARMACY,10.2999637,11.1064977,Secondary,0.0,Nigeria,Dead Whitespace
SULTAN MEDICINE STORE,10.2999714,11.1066203,Secondary,0.0,Nigeria,Dead Whitespace
HEALTH WAY PMS,10.299976,11.1065867,Secondary,0.0,Nigeria,Dead Whitespace
FRESH DRUG PHARMACY,10.2999782,11.1064956,Secondary,0.0,Nigeria,Dead Whitespace
KRIS PHARMACY,10.2999789,11.10655,Secondary,0.0,Nigeria,Dead Whitespace
EJISCO PHARMACY 2,10.29998,11.1065824,Secondary,0.0,Nigeria,Dead Whitespace
RAHAMA GAMUS PMS,10.2999817,11.1065107,Secondary,0.0,Nigeria,Dead Whitespace
GOODMORNING  PMS,10.299984,11.1064372,Secondary,0.0,Nigeria,Dead Whitespace
AL-NURI PMS,10.2999889,11.106548,Secondary,0.0,Nigeria,Dead Whitespace
AL-BAZZAWY PHARMACY,10.2999906,11.1065918,Secondary,0.0,Nigeria,Dead Whitespace
ISA BELLO MEDICAL STORE,10.2999942,11.106356,Secondary,0.0,Nigeria,Dead Whitespace
LENO MEDICINE STORE,10.2999955,11.1065644,Secondary,0.0,Nigeria,Dead Whitespace
KUMBI PHARMACY,10.3000167,11.1065532,Secondary,0.0,Nigeria,Dead Whitespace
ARMROSE PHARMACY,10.3000293,11.1065175,Secondary,0.0,Nigeria,Dead Whitespace
ZENITH PMS 2,10.3000329,11.1064381,Secondary,0.0,Nigeria,Dead Whitespace
RAHAMA GAMUS PMS1,10.3000355,11.1064775,Secondary,0.0,Nigeria,Dead Whitespace
UMAR PMS,10.3000397,11.106432,Secondary,0.0,Nigeria,Dead Whitespace
PANYI PHARMACY,10.3000583,11.1066462,Secondary,0.0,Nigeria,Dead Whitespace
NOBOS PHARMACY,10.3000752,11.1064407,Secondary,0.0,Nigeria,Dead Whitespace
COBBY PHARMACY,10.3000988,11.1065077,Secondary,0.0,Nigeria,Dead Whitespace
OBIORAWORLD PHARMACEUTICAL,10.3001124,11.1064426,Secondary,0.0,Nigeria,Dead Whitespace
Kaula Pharmacy,10.3001473,9.8447564,Secondary,48.6414,Nigeria,Underperforming
GETMEFORD PHARMACY,10.3001606,11.106328,Secondary,0.0,Nigeria,Dead Whitespace
COOL CITY GLOBAL PHARMACY,10.3003028,9.8363144,Secondary,0.0,Nigeria,Dead Whitespace
Emvic,10.3007117,9.8086842,Secondary,0.0,Nigeria,Dead Whitespace
COOL CITY GLOBAL PHARMACY,10.3009237,9.836949,Secondary,0.0,Nigeria,Dead Whitespace
